instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
1,home,0,0,0,0,0,1,1,1,0,0,0.7206635475158691,0.8537252843379974,0.7434577941894531,0.8323556383450826,0.8539451062679291,0.8084162771701813,1,0,0.13328155875205994,0.0
2,home,0,0,0,0,0,1,1,1,0,0,0.6851553916931152,0.8557018935680389,0.7213646372159322,0.8459662993748983,0.8567796647548676,0.8313593864440918,1,0,0.17162427306175232,0.0
3,home,0,0,0,0,0,1,1,1,0,0,0.7187813818454742,0.8463485538959503,0.8236338297526041,0.801760196685791,0.9120321571826935,0.8063794076442719,1,0,0.19325077533721924,0.0
4,home,0,0,0,0,0,1,1,1,0,0,0.6767665147781372,0.8491883873939514,0.8005523681640625,0.8300584952036539,0.8932479321956635,0.8308171331882477,1,0,0.21648141741752625,0.0
5,home,0,0,0,0,0,1,1,1,0,0,0.7110077738761902,0.8192314803600311,0.7788817485173544,0.8433816432952881,0.906530112028122,0.8654464781284332,1,0,0.19552233815193176,0.0
