instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
1,previous_slide,0,0,0,0,0,1,1,1,0,0,0.6841752231121063,0.7138882279396057,0.633300244808197,0.6942355434099833,0.7960408627986908,0.6961151361465454,1,0,0.11186563968658447,0.0
2,previous_slide,0,0,0,0,0,1,1,1,0,0,0.6164269149303436,0.6986682713031769,0.7118002971013387,0.6817396680514017,0.8561273515224457,0.6826726794242859,1,0,0.23970043659210205,0.0
3,previous_slide,0,0,0,0,0,1,1,1,0,0,0.6100108027458191,0.699455201625824,0.7582340836524963,0.7108079791069031,0.8411188125610352,0.7133285701274872,1,0,0.23110800981521606,0.0
4,previous_slide,0,0,0,0,0,1,1,1,0,0,0.6188356876373291,0.7268103957176208,0.7408013145128886,0.7149036924044291,0.8626702129840851,0.7293115258216858,1,0,0.24383452534675598,0.0
5,previous_slide,0,0,0,0,0,1,1,1,0,0,0.6330423653125763,0.7117808759212494,0.8281942208607992,0.7214934031168619,0.8888498842716217,0.7202877104282379,1,0,0.2558075189590454,0.0
