instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
1,next_slide,0,0,0,0,0,1,0,0,0,0,0.661901444196701,0.7267438769340515,0.7131174802780151,0.7210504015286764,0.8909932672977448,0.7199013233184814,1,0,0.2290918231010437,0.0
2,next_slide,0,0,0,0,0,1,0,0,0,0,0.6157131493091583,0.7144788801670074,0.8185331424077352,0.6941115657488505,0.9243647456169128,0.7008066177368164,1,0,0.3086515963077545,0.0
3,next_slide,0,0,0,0,0,1,0,0,0,0,0.5422133207321167,0.689884215593338,0.8147565523783366,0.6869029998779297,0.9106072783470154,0.6988976895809174,1,0,0.3683939576148987,0.0
4,next_slide,0,0,0,0,0,1,0,0,0,0,0.5302373766899109,0.7083460986614227,0.743954618771871,0.7386918862660726,0.8845449090003967,0.7569237649440765,1,0,0.35430753231048584,0.0
5,next_slide,0,0,0,0,0,1,0,0,0,0,0.5213187634944916,0.7246461808681488,0.7632326682408651,0.7258382042249044,0.8847038745880127,0.7355680763721466,1,0,0.3633851110935211,0.0
