mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.05025649070739746,0.0015305184706743454,0.0016545534133911132,0.0005971126276143704,10.0,auto,sigmoid,"{'C': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.9652173913043478,0.9565217391304348,0.9478260869565217,0.9652173913043478,0.9391304347826087,0.9739130434782609,0.9739130434782609,0.9652173913043478,0.9565217391304348,0.9473684210526315,0.9590846681922198,0.01108118696598376,1
0.07423212528228759,0.001817034289966871,0.0034856796264648438,0.0004719922938169552,10.0,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9652173913043478,0.9391304347826087,0.9391304347826087,0.9739130434782609,0.9391304347826087,0.9739130434782609,0.9739130434782609,0.9652173913043478,0.9565217391304348,0.956140350877193,0.9582227307398933,0.013918280308345844,2
0.048403000831604,0.0013071747779521232,0.0016044378280639648,0.00047273806669674285,10.0,auto,poly,"{'C': 10, 'gamma': 'auto', 'kernel': 'poly'}",0.9652173913043478,0.9391304347826087,0.9391304347826087,0.9652173913043478,0.9478260869565217,0.9739130434782609,0.9652173913043478,0.9652173913043478,0.9565217391304348,0.956140350877193,0.957353165522502,0.011307860067006442,3
0.03807225227355957,0.0014224400709481203,0.0013036489486694335,0.00033131334869874785,1.0,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.9652173913043478,0.9565217391304348,0.9391304347826087,0.9652173913043478,0.9391304347826087,0.9739130434782609,0.9652173913043478,0.9652173913043478,0.9565217391304348,0.9473684210526315,0.9573455377574371,0.011343838229319864,4
0.03943381309509277,0.0027039334087405826,0.001710224151611328,0.00033315044247156855,1.0,auto,linear,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear'}",0.9652173913043478,0.9565217391304348,0.9391304347826087,0.9652173913043478,0.9391304347826087,0.9739130434782609,0.9652173913043478,0.9652173913043478,0.9565217391304348,0.9473684210526315,0.9573455377574371,0.011343838229319864,4
0.03654062747955322,0.0015427651907851515,0.0015610694885253907,0.0004276445698695583,1.0,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.9652173913043478,0.9565217391304348,0.9391304347826087,0.9652173913043478,0.9391304347826087,0.9739130434782609,0.9652173913043478,0.9652173913043478,0.9565217391304348,0.9473684210526315,0.9573455377574371,0.011343838229319864,4
0.06773574352264404,0.0018800727589938797,0.0026625871658325197,0.00045203444632631117,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.9652173913043478,0.9565217391304348,0.9391304347826087,0.9652173913043478,0.9391304347826087,0.9739130434782609,0.9652173913043478,0.9652173913043478,0.9565217391304348,0.9473684210526315,0.9573455377574371,0.011343838229319864,4
0.05122330188751221,0.00470732827052806,0.0022184133529663088,0.000418462847323407,0.1,0.01,linear,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'linear'}",0.9652173913043478,0.9304347826086956,0.9391304347826087,0.9739130434782609,0.9304347826086956,0.9739130434782609,0.9739130434782609,0.9652173913043478,0.9565217391304348,0.956140350877193,0.9564836003051107,0.01649923669012654,8
0.05184016227722168,0.0025887510161251796,0.0016736745834350585,0.00041650144629445354,10.0,0.1,poly,"{'C': 10, 'gamma': 0.1, 'kernel': 'poly'}",0.9565217391304348,0.9478260869565217,0.9391304347826087,0.9652173913043478,0.9391304347826087,0.9739130434782609,0.9652173913043478,0.9652173913043478,0.9565217391304348,0.956140350877193,0.9564836003051107,0.010999821721167109,8
0.08028781414031982,0.002642595094993514,0.0026097536087036134,0.00047164701214105927,10.0,0.01,sigmoid,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.9652173913043478,0.9304347826086956,0.9391304347826087,0.9739130434782609,0.9304347826086956,0.9739130434782609,0.9739130434782609,0.9652173913043478,0.9565217391304348,0.956140350877193,0.9564836003051107,0.01649923669012654,8
0.04511282444000244,0.0005156064076449024,0.0018022298812866212,0.0005591089275446794,0.1,auto,linear,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'linear'}",0.9652173913043478,0.9304347826086956,0.9391304347826087,0.9739130434782609,0.9304347826086956,0.9739130434782609,0.9739130434782609,0.9652173913043478,0.9565217391304348,0.956140350877193,0.9564836003051107,0.01649923669012654,8
0.04896240234375,0.0029678917990531677,0.002048349380493164,0.0002693234396096513,0.1,0.1,linear,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'linear'}",0.9652173913043478,0.9304347826086956,0.9391304347826087,0.9739130434782609,0.9304347826086956,0.9739130434782609,0.9739130434782609,0.9652173913043478,0.9565217391304348,0.956140350877193,0.9564836003051107,0.01649923669012654,8
0.08661980628967285,0.004928959381013694,0.00463104248046875,0.0011383023792106313,1.0,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9652173913043478,0.9391304347826087,0.9478260869565217,0.9652173913043478,0.9304347826086956,0.9739130434782609,0.9739130434782609,0.9652173913043478,0.9565217391304348,0.9473684210526315,0.9564759725400458,0.014050343249427935,13
