mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.06815385818481445,0.0030731857515144153,0.004665589332580567,0.0004446087739518914,0.1,1,rbf,"{'C': 0.1, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.8695652173913043,0.8421052631578947,0.9629629629629629,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9565217391304348,1.0,0.946448851597593,0.05515225802636093,1
0.05086822509765625,0.0030302126179263,0.0041610956192016605,0.000538916859201291,1.0,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.8695652173913043,0.8421052631578947,0.9629629629629629,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9565217391304348,1.0,0.946448851597593,0.05515225802636093,1
0.23312361240386964,0.026678136953714612,0.011090850830078125,0.0030583085912443695,0.01,1,rbf,"{'C': 0.01, 'gamma': 1, 'kernel': 'rbf'}",1.0,0.9090909090909091,0.8421052631578947,0.9230769230769231,0.9166666666666666,1.0,0.9565217391304348,0.9166666666666666,0.9565217391304348,1.0,0.942064990691993,0.04818435916960282,3
0.030902504920959473,0.005421456045423114,0.0030839920043945314,0.0005597710983892871,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",1.0,0.88,0.8181818181818182,0.9629629629629629,0.9166666666666666,1.0,1.0,0.9166666666666666,0.96,0.9565217391304348,0.9410999853608549,0.056139757894355116,4
0.03689413070678711,0.006552667250442168,0.0033967971801757814,0.0009287196604182134,10.0,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",1.0,0.8333333333333334,0.8181818181818182,0.9629629629629629,0.9166666666666666,1.0,1.0,0.9166666666666666,0.96,0.9565217391304348,0.9364333186941882,0.06259344172092993,5
0.05121235847473145,0.005539079433404972,0.003490114212036133,0.0004593146667195482,10.0,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9565217391304348,0.8695652173913043,0.8421052631578947,0.9629629629629629,0.9166666666666666,0.96,0.9166666666666666,0.9166666666666666,0.9565217391304348,1.0,0.9297676921773033,0.04494886383202034,6
0.041712260246276854,0.006953767459038906,0.003608107566833496,0.0008682635638636888,100.0,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9565217391304348,0.88,0.782608695652174,0.9285714285714286,0.9166666666666666,1.0,0.96,0.9166666666666666,0.9230769230769231,0.9565217391304348,0.9220633858894729,0.05586289360651657,7
0.06643755435943603,0.019611246478933055,0.004430937767028809,0.0015295982407292743,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9565217391304348,0.8333333333333334,0.8571428571428571,0.9629629629629629,0.9166666666666666,0.8888888888888888,0.96,0.9166666666666666,0.96,0.9565217391304348,0.9208704853922244,0.04489784913853193,8
0.043849778175354,0.009570271048839101,0.0031111955642700194,0.0006088219232797121,100.0,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9090909090909091,0.8695652173913043,0.8,0.9629629629629629,0.9166666666666666,0.96,0.9166666666666666,0.9166666666666666,0.9565217391304348,1.0,0.9208140828575612,0.053168632859291416,9
0.038493680953979495,0.005911282812807622,0.003126382827758789,0.0002454614857428478,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.9565217391304348,0.8695652173913043,0.7619047619047619,0.9629629629629629,0.9166666666666666,0.9230769230769231,1.0,0.9166666666666666,0.96,0.9166666666666666,0.9184031604466385,0.06223722924761973,10
0.03301079273223877,0.002930820700509847,0.003024601936340332,0.0006732327752305388,1.0,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9565217391304348,0.8461538461538461,0.75,0.896551724137931,0.9166666666666666,0.96,0.96,0.88,0.96,0.88,0.9005893976088879,0.06362413831804534,11
0.0680227518081665,0.003914410970356596,0.004344868659973145,0.0005315114429914769,0.1,0.1,rbf,"{'C': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9565217391304348,0.7857142857142857,0.75,0.896551724137931,0.9230769230769231,0.96,0.96,0.88,0.96,0.88,0.8951864672059576,0.07118192571829647,12
0.03984806537628174,0.0044269821018133124,0.0034125089645385743,0.0007473456888482072,1.0,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.9166666666666666,0.8148148148148148,0.75,0.896551724137931,0.96,0.96,0.9230769230769231,0.88,0.9230769230769231,0.88,0.890418705177326,0.06180069644578403,13
0.08708906173706055,0.002610109155014949,0.005950498580932617,0.0018978760902529682,10.0,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.9166666666666666,0.8148148148148148,0.75,0.896551724137931,0.9230769230769231,0.96,0.9230769230769231,0.88,0.9230769230769231,0.88,0.8867263974850182,0.05855077459613183,14
0.042825174331665036,0.005223448541761394,0.003416919708251953,0.0006291415757457826,10.0,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9166666666666666,0.8148148148148148,0.75,0.896551724137931,0.9166666666666666,0.96,0.9230769230769231,0.88,0.9230769230769231,0.88,0.8860853718439927,0.05818322947998648,15
