instance_id,pose_label,left_finger_state_0,left_finger_state_1,left_finger_state_2,left_finger_state_3,left_finger_state_4,right_finger_state_0,right_finger_state_1,right_finger_state_2,right_finger_state_3,right_finger_state_4,motion_x_start,motion_y_start,motion_x_mid,motion_y_mid,motion_x_end,motion_y_end,main_axis_x,main_axis_y,delta_x,delta_y
15,zoom_in,0,0,0,0,0,0,1,1,1,1,0.5240919291973114,1.0156883001327515,0.6553903023401896,0.9670914808909098,0.7097310125827789,0.9666146636009216,1,0,0.18563908338546753,0.0
16,zoom_in,0,0,0,0,0,0,1,1,1,1,0.5817039608955383,0.9481489956378937,0.7311926881472269,0.9275352756182352,0.7948235869407654,0.9322990775108337,1,0,0.21311962604522705,0.0
17,zoom_in,0,0,0,0,0,0,1,1,1,1,0.5238686800003052,0.9444757401943207,0.7449522614479065,0.900653084119161,0.7827273309230804,0.9115330278873444,1,0,0.25885865092277527,0.0
18,zoom_in,0,0,0,0,0,0,1,1,1,1,0.5761995315551758,0.8810568451881409,0.7338937520980835,0.8314911723136902,0.8220922946929932,0.8596809506416321,1,0,0.24589276313781738,0.0
19,zoom_in,0,0,0,0,0,0,1,1,1,1,0.5337924659252167,0.8905909955501556,0.6422474582990011,0.8741559187571207,0.7561919987201691,0.8819071054458618,1,0,0.2223995327949524,0.0
20,rotate_left,0,0,0,0,0,0,1,1,1,1,0.627862960100174,0.8414186835289001,0.6458003719647726,0.835131824016571,0.7660554647445679,0.8031895160675049,1,0,0.13819250464439392,0.0
21,rotate_left,0,0,0,0,0,0,1,1,1,1,0.6449007093906403,0.8368202149868011,0.7784428795178732,0.8266580502192179,0.7973982691764832,0.8358932137489319,1,0,0.1524975597858429,0.0
22,rotate_left,0,0,0,0,0,0,1,1,1,1,0.608183354139328,0.8548888564109802,0.7640498479207357,0.8342338999112447,0.7797353267669678,0.835835337638855,1,0,0.17155197262763977,0.0
23,rotate_left,0,0,0,0,0,0,1,1,1,1,0.6353411078453064,0.83377805352211,0.7318758368492126,0.8214832544326782,0.7605614066123962,0.8141323029994965,1,0,0.12522029876708984,0.0
24,rotate_right,0,0,0,0,0,1,1,1,0,0,0.7383354902267456,0.7356610894203186,0.7199668685595194,0.7357015212376913,0.8354482054710388,0.7498120367527008,1,0,0.09711271524429321,0.0
25,rotate_right,0,0,0,0,0,1,1,1,0,0,0.6215518414974213,0.788043349981308,0.7527640064557394,0.7690524458885193,0.8517901301383972,0.7754787802696228,1,0,0.23023828864097595,0.0
26,rotate_right,0,0,0,0,0,1,1,1,0,0,0.5891204476356506,0.7880094647407532,0.7948159972826639,0.7641040484110514,0.8493549525737762,0.7601533532142639,1,0,0.2602345049381256,0.0
27,rotate_right,0,0,0,0,0,1,1,1,0,0,0.6434396505355835,0.7712984979152679,0.8113192915916443,0.7456159989039103,0.8426046073436737,0.7501341700553894,1,0,0.1991649568080902,0.0
28,rotate_right,0,0,0,0,0,1,1,1,0,0,0.6430306434631348,0.7854214906692505,0.7670909365018209,0.7765873670578003,0.860684335231781,0.7720686495304108,1,0,0.21765369176864624,0.0
29,zoom_out_slide,0,0,0,0,0,1,1,1,1,0,0.7364561855792999,0.7630699574947357,0.769231935342153,0.7539610266685486,0.8620323538780212,0.7814214527606964,1,0,0.1255761682987213,0.0
30,zoom_out_slide,0,0,0,0,0,1,1,1,0,0,0.6702882349491119,0.8032917082309723,0.7897814313570658,0.7882407307624817,0.8230654895305634,0.8005013763904572,1,0,0.15277725458145142,0.0
31,zoom_out_slide,0,0,0,0,0,1,1,1,0,0,0.6180172860622406,0.8199316561222076,0.7068048715591431,0.8023895223935446,0.7931244075298309,0.8134188652038574,1,0,0.17510712146759033,0.0
32,zoom_out_slide,0,0,0,0,0,1,1,1,0,0,0.6670108437538147,0.8065770864486694,0.8073394099871317,0.7991069952646891,0.8738165497779846,0.8110022246837616,1,0,0.20680570602416992,0.0
33,zoom_out_slide,0,0,0,0,0,1,1,1,0,0,0.6614826619625092,0.8317781984806061,0.8157609303792318,0.820853590965271,0.8772292137145996,0.8358508050441742,1,0,0.21574655175209045,0.0
34,zoom_in_slide,0,0,0,0,0,1,1,1,1,1,0.7074597179889679,0.8615973591804504,0.7455573479334513,0.8554900685946146,0.8843437433242798,0.8283995389938354,1,0,0.1768840253353119,0.0
35,zoom_in_slide,0,0,0,0,0,1,1,1,1,1,0.6761501729488373,0.801435798406601,0.8046160737673441,0.778059204419454,0.8745725452899933,0.7768139243125916,1,0,0.198422372341156,0.0
36,zoom_in_slide,0,0,0,0,0,1,1,1,1,1,0.6350510716438293,0.7853239476680756,0.7725004951159159,0.7644348541895548,0.8569878935813904,0.7652915716171265,1,0,0.22193682193756104,0.0
37,zoom_in_slide,0,0,0,0,0,1,1,1,1,1,0.632208526134491,0.8002308905124664,0.7000575065612793,0.7939745783805847,0.8707523047924042,0.7871881127357483,1,0,0.2385437786579132,0.0
38,zoom_in_slide,0,0,0,0,0,1,1,1,1,1,0.6349816918373108,0.7899913489818573,0.7606094479560852,0.7855100035667419,0.8450941443443298,0.7781380712985992,1,0,0.21011245250701904,0.0
39,rotate_up,0,0,0,0,0,1,1,1,0,0,0.7811776697635651,0.8736841976642609,0.7833096583684286,0.8256958921750387,0.8723877370357513,0.8188506066799164,1,0,0.09121006727218628,0.0
40,rotate_up,0,0,0,0,0,1,1,1,0,0,0.6935516595840454,0.8668844699859619,0.8462366461753845,0.8386855324109396,0.9706060290336609,0.8278042376041412,1,0,0.2770543694496155,0.0
41,rotate_up,0,0,0,0,0,1,1,1,0,0,0.7108999192714691,0.8526736497879028,0.873344878355662,0.8332927425702413,0.9185669422149658,0.8355277478694916,1,0,0.2076670229434967,0.0
42,rotate_up,0,0,0,0,0,1,1,1,0,0,0.6918236911296844,0.8557591736316681,0.7973796923955282,0.8461904525756836,0.9232461154460907,0.8333865404129028,1,0,0.23142242431640625,0.0
43,rotate_up,0,0,0,0,0,1,1,1,0,0,0.7047432661056519,0.7339386343955994,0.7568257053693136,0.7509568929672241,0.9193520545959473,0.774921178817749,1,0,0.2146087884902954,0.0
44,home,0,0,0,0,0,1,1,1,0,0,0.7206635475158691,0.8537252843379974,0.7434577941894531,0.8323556383450826,0.8539451062679291,0.8084162771701813,1,0,0.13328155875205994,0.0
45,home,0,0,0,0,0,1,1,1,0,0,0.6851553916931152,0.8557018935680389,0.7213646372159322,0.8459662993748983,0.8567796647548676,0.8313593864440918,1,0,0.17162427306175232,0.0
46,home,0,0,0,0,0,1,1,1,0,0,0.7187813818454742,0.8463485538959503,0.8236338297526041,0.801760196685791,0.9120321571826935,0.8063794076442719,1,0,0.19325077533721924,0.0
47,home,0,0,0,0,0,1,1,1,0,0,0.6767665147781372,0.8491883873939514,0.8005523681640625,0.8300584952036539,0.8932479321956635,0.8308171331882477,1,0,0.21648141741752625,0.0
48,home,0,0,0,0,0,1,1,1,0,0,0.7110077738761902,0.8192314803600311,0.7788817485173544,0.8433816432952881,0.906530112028122,0.8654464781284332,1,0,0.19552233815193176,0.0
49,next_slide,0,0,0,0,0,1,1,1,1,0,0.7133761048316956,0.7549237608909607,0.7108191847801208,0.7445267041524252,0.7125155031681061,0.43570590019226074,0,1,0.0,-0.31921786069869995
50,next_slide,0,0,0,0,0,1,1,1,1,0,0.716943234205246,0.87257120013237,0.712627092997233,0.6786692142486572,0.7068565189838409,0.5101997554302216,0,1,0.0,-0.36237144470214844
51,next_slide,0,0,0,0,0,1,1,1,1,0,0.7141085565090179,0.9380636513233185,0.7200837731361389,0.8493728637695312,0.6969257295131683,0.5384067595005035,0,1,0.0,-0.39965689182281494
52,next_slide,0,0,0,0,0,1,1,1,1,0,0.7224421799182892,0.9544849097728729,0.7279099623362223,0.675210158030192,0.7169455885887146,0.5671673119068146,0,1,0.0,-0.38731759786605835
53,next_slide,0,0,0,0,0,1,1,1,1,0,0.7056671977043152,0.9366135895252228,0.7131163676579794,0.6392491857210795,0.7028496265411377,0.5461979508399963,0,1,0.0,-0.39041563868522644
54,end_present,0,0,0,0,0,1,1,1,1,1,0.6514212191104889,0.6675331592559814,0.6639035145441691,0.66071484486262,0.8267130553722382,0.65989750623703,1,0,0.17529183626174927,0.0
55,end_present,0,0,0,0,0,1,1,1,1,1,0.5549041330814362,0.668457567691803,0.674051304658254,0.6728384494781494,0.8230225443840027,0.6866293549537659,1,0,0.26811841130256653,0.0
56,end_present,0,0,0,0,0,1,1,1,1,1,0.5347493290901184,0.6639330089092255,0.6073360244433085,0.6621077656745911,0.8307113945484161,0.6994653642177582,1,0,0.29596206545829773,0.0
57,end_present,0,0,0,0,0,1,1,1,1,1,0.5384370982646942,0.658860445022583,0.6058509747187296,0.6503573656082153,0.7671061754226685,0.6588121950626373,1,0,0.22866907715797424,0.0
58,end_present,0,0,0,0,0,1,1,1,1,1,0.535258024930954,0.6672438085079193,0.5740823944409689,0.6607517202695211,0.7617106735706329,0.6843380331993103,1,0,0.22645264863967896,0.0
59,end,0,0,0,0,0,1,1,1,0,0,0.8313578963279724,0.7008397579193115,0.7526912689208984,0.6885947585105896,0.6001236438751221,0.7163554430007935,1,0,-0.23123425245285034,0.0
60,end,0,0,0,0,0,1,1,1,0,0,0.84403395652771,0.72715163230896,0.6985161105791727,0.7348718841870626,0.5617476999759674,0.7591826617717743,1,0,-0.28228625655174255,0.0
61,end,0,0,0,0,0,1,1,1,0,0,0.8367616236209869,0.7729148864746094,0.6972306370735168,0.7464211185773214,0.5419445037841797,0.7785525918006897,1,0,-0.29481711983680725,0.0
62,end,0,0,0,0,0,1,1,1,0,0,0.838403195142746,0.8093622326850891,0.6596834063529968,0.7970257004102071,0.5539658665657043,0.807509571313858,1,0,-0.2844373285770416,0.0
